#E EFF Epot Ekin Eint Eext
3.310840615501109e+00 3.479547977201552e+00 1.296259912135770e+00 2.014580703365339e+00 1.363863321113581e-01 1.159873580024412e+00
3.674557332620487e+00 2.659773188448281e+00 1.229333255201615e+00 2.445224077418873e+00 1.301244637664632e-01 1.099208791435152e+00
3.676681786522303e+00 2.603557667339481e+00 1.219928614629906e+00 2.456753171892397e+00 1.282763872758400e-01 1.091652227354065e+00
3.282192642112346e+00 3.402452553135384e+00 1.274641888856060e+00 2.007550753256285e+00 1.315212011562142e-01 1.143120687699847e+00
2.982868356571689e+00 4.043161330708768e+00 1.308571070029483e+00 1.674297286542206e+00 1.424398090756336e-01 1.166131260953850e+00
2.196725044782134e+00 4.708015856856531e+00 1.284193499694501e+00 9.125315450876330e-01 1.350432730264300e-01 1.149150226668071e+00
3.216964752594957e+00 3.972049162611206e+00 1.300925910653776e+00 1.916038841941181e+00 1.493301151438232e-01 1.151595795509953e+00
3.422750687259926e+00 3.399194193871340e+00 1.329647962395564e+00 2.093102724864362e+00 1.333306034973279e-01 1.196317358898236e+00
3.335150358223210e+00 3.400562209218149e+00 1.274605906496405e+00 2.060544451726804e+00 1.361928048371021e-01 1.138413101659304e+00
3.353461149714897e+00 3.420634639860387e+00 1.311763225603523e+00 2.041697924111374e+00 1.329431207274630e-01 1.178820104876060e+00
3.356370397315649e+00 2.942950573629226e+00 1.250743995857495e+00 2.105626401458154e+00 1.220559576874902e-01 1.128688038170005e+00
2.962769931464075e+00 3.778247653528719e+00 1.266745577376502e+00 1.696024354087573e+00 1.349165147932474e-01 1.131829062583255e+00
3.400129262187521e+00 2.748312881051405e+00 1.261921954308154e+00 2.138207307879366e+00 1.145739903534514e-01 1.147347963954703e+00
3.246125492156167e+00 3.679535221127459e+00 1.266652941291161e+00 1.979472550865006e+00 1.421570611590043e-01 1.124495880132157e+00
3.378675073180712e+00 3.619277091113340e+00 1.289011904966354e+00 2.089663168214357e+00 1.434087320542606e-01 1.145603172912093e+00
3.418314910611802e+00 3.041468605938392e+00 1.288589042469445e+00 2.129725868142357e+00 1.243644488501406e-01 1.164224593619304e+00
3.441217722718847e+00 2.654878633394634e+00 1.289308203628504e+00 2.151909519090343e+00 1.124919503837465e-01 1.176816253244756e+00
3.176818251742379e+00 3.384691593839313e+00 1.289668101145327e+00 1.887150150597052e+00 1.256235351187058e-01 1.164044566026622e+00
3.301363548521742e+00 3.075043778244709e+00 1.277091721092708e+00 2.024271827429034e+00 1.224938580578177e-01 1.154597863034891e+00
3.415824337588069e+00 2.836310790392701e+00 1.281949153798705e+00 2.133875183789363e+00 1.198493462647826e-01 1.162099807533923e+00
3.410018236868575e+00 3.036495845612617e+00 1.258077389200171e+00 2.151940847668404e+00 1.274848853514445e-01 1.130592503848727e+00
3.238873193715882e+00 3.482190929690879e+00 1.278785105658462e+00 1.960088088057420e+00 1.324440099340867e-01 1.146341095724376e+00
3.136378885798911e+00 3.244964839578878e+00 1.266990018343315e+00 1.869388867455596e+00 1.230920817034218e-01 1.143897936639893e+00
3.648758517292721e+00 3.334378952122544e+00 1.253912634926024e+00 2.394845882366697e+00 1.466009434599211e-01 1.107311691466103e+00
3.559768700424049e+00 3.016429305937562e+00 1.205527719043004e+00 2.354240981381045e+00 1.372608433485526e-01 1.068266875694451e+00
3.496707707616232e+00 3.144045490023518e+00 1.292063021382340e+00 2.204644686233892e+00 1.320179710964574e-01 1.160045050285883e+00
3.437266017290785e+00 3.126026145838996e+00 1.280498086551361e+00 2.156767930739424e+00 1.303912366838373e-01 1.150106849867524e+00
3.205558427595969e+00 3.710636394499584e+00 1.295776654446717e+00 1.909781773149252e+00 1.380686749028394e-01 1.157707979543877e+00
3.148411201832868e+00 3.648709963648607e+00 1.331371883057765e+00 1.817039318775104e+00 1.315525435260838e-01 1.199819339531681e+00
3.512549073904441e+00 3.180325827907446e+00 1.338694072912954e+00 2.173855000991487e+00 1.290797757729250e-01 1.209614297140028e+00
3.534839117002322e+00 2.953604806629544e+00 1.271395805842984e+00 2.263443311159339e+00 1.297287536597542e-01 1.141667052183228e+00
3.328835930357686e+00 3.292274309372283e+00 1.273477352888109e+00 2.055358577469577e+00 1.327248712485224e-01 1.140752481639586e+00
2.432207101539977e+00 4.728157144368892e+00 1.312844785685236e+00 1.119362315854742e+00 1.416365025319180e-01 1.171208283153317e+00
2.895510105946673e+00 3.847928642573486e+00 1.276887022408407e+00 1.618623083538266e+00 1.340589603905107e-01 1.142828062017895e+00
3.568463983685352e+00 3.042836495985700e+00 1.254051209427330e+00 2.314412774258022e+00 1.354494641457602e-01 1.118601745281570e+00
3.343517862506317e+00 3.138881045139446e+00 1.260465884384164e+00 2.083051978122154e+00 1.296132150931592e-01 1.130852669291004e+00
3.460271840527223e+00 2.815253616228792e+00 1.275662237237342e+00 2.184609603289881e+00 1.210029501892226e-01 1.154659287048120e+00
2.864288341890926e+00 3.671296732198522e+00 1.302319822516919e+00 1.561968519374007e+00 1.217765887400617e-01 1.180543233776858e+00
3.468011625911803e+00 3.552949617100674e+00 1.281185266940345e+00 2.186826358971458e+00 1.457106117227956e-01 1.135474655217549e+00
3.367778562070160e+00 3.035683458370195e+00 1.313089918270985e+00 2.054688643799174e+00 1.193553594009888e-01 1.193734558869997e+00
3.499341236465829e+00 2.786452722711012e+00 1.260081646692055e+00 2.239259589773774e+00 1.223814093042658e-01 1.137700237387789e+00
3.530764704562889e+00 2.701498834085039e+00 1.228321961442359e+00 2.302442743120530e+00 1.240449424120860e-01 1.104277019030273e+00
3.332656246323394e+00 3.819327079038871e+00 1.278697279161215e+00 2.053958967162179e+00 1.503418457081895e-01 1.128355433453025e+00
3.327335445005189e+00 3.507847734148530e+00 1.287022040645910e+00 2.040313404359279e+00 1.391186032327423e-01 1.147903437413168e+00
3.193988670847022e+00 3.757005066900895e+00 1.304889960396217e+00 1.889098710450805e+00 1.378240757676389e-01 1.167065884628578e+00
3.508601280452545e+00 2.884403314538878e+00 1.297459293226868e+00 2.211141987225677e+00 1.243307827791677e-01 1.173128510447701e+00
3.482066439851224e+00 2.854839614912752e+00 1.298900218646786e+00 2.183166221204439e+00 1.212300262559541e-01 1.177670192390831e+00
3.099127852971105e+00 3.625852039526754e+00 1.246551639108848e+00 1.852576213862256e+00 1.368335169319998e-01 1.109718122176850e+00
3.594364471320871e+00 3.151993070837146e+00 1.277965771762930e+00 2.316398699557941e+00 1.366248966069352e-01 1.141340875155995e+00
3.225187867223293e+00 3.054739112410630e+00 1.295111731161253e+00 1.930076136062040e+00 1.175054388411599e-01 1.177606292320093e+00
2.515348814685864e+00 4.607007502635794e+00 1.292293372600678e+00 1.223055442085187e+00 1.434850822102493e-01 1.148808290390428e+00
3.211442137261714e+00 3.567667069839012e+00 1.275435389166430e+00 1.936006748095284e+00 1.349235322344418e-01 1.140511856931988e+00
2.979933947998532e+00 3.720694278507628e+00 1.289521790245206e+00 1.690412157753326e+00 1.306814245964416e-01 1.158840365648764e+00
3.079450776652576e+00 3.674283880524644e+00 1.265190124176226e+00 1.814260652476350e+00 1.365936354489893e-01 1.128596488727237e+00
3.379983079436825e+00 2.972527292621792e+00 1.287524996165649e+00 2.092458083271176e+00 1.207449181253752e-01 1.166780078040274e+00
3.463691313618129e+00 3.067271022696589e+00 1.307541585094629e+00 2.156149728523500e+00 1.270830574949574e-01 1.180458527599671e+00
3.399820365946034e+00 3.223358972997430e+00 1.249737165948615e+00 2.150083199997420e+00 1.349065614732219e-01 1.114830604475393e+00
3.674183805281561e+00 3.237272550938832e+00 1.302622114391243e+00 2.371561690890317e+00 1.417048008393432e-01 1.160917313551900e+00
3.391002708534529e+00 3.091818049853523e+00 1.275400561572611e+00 2.115602146961918e+00 1.269041426390852e-01 1.148496418933526e+00
3.447453302415026e+00 3.252789979954699e+00 1.279253520049689e+00 2.168199782365337e+00 1.350453294034279e-01 1.144208190646261e+00
3.398192875601981e+00 3.186837649294357e+00 1.233975638905308e+00 2.164217236696673e+00 1.363760155233267e-01 1.097599623381982e+00
3.559442448037612e+00 3.070174685360588e+00 1.261911191578571e+00 2.297531256459042e+00 1.349539182853750e-01 1.126957273293196e+00
3.579985261128283e+00 3.241325007075364e+00 1.287724228165801e+00 2.292261032962482e+00 1.391349119020565e-01 1.148589316263744e+00
3.245804998352063e+00 3.556761828963401e+00 1.313234408500387e+00 1.932570589851677e+00 1.340328530441369e-01 1.179201555456249e+00
2.637160718721296e+00 4.226981297915021e+00 1.280795248134875e+00 1.356365470586420e+00 1.353460242193878e-01 1.145449223915487e+00
3.266169491362853e+00 3.263152780197461e+00 1.282300205599686e+00 1.983869285763167e+00 1.272518555779637e-01 1.155048350021723e+00
2.842706837256410e+00 4.343693484025105e+00 1.281733978568499e+00 1.560972858687911e+00 1.471734480603193e-01 1.134560530508179e+00
3.486702547025192e+00 2.853850952521378e+00 1.277330591821361e+00 2.209371955203830e+00 1.222010781276115e-01 1.155129513693750e+00
3.533905115039929e+00 3.239916718156796e+00 1.284708532962472e+00 2.249196582077457e+00 1.369654331125647e-01 1.147743099849908e+00
3.181018880120916e+00 3.496893482837133e+00 1.283153899922040e+00 1.897864980198876e+00 1.300986817185252e-01 1.153055218203515e+00
2.990259182473518e+00 3.814638298865633e+00 1.286986107065829e+00 1.703273075407689e+00 1.353850986104511e-01 1.151601008455378e+00
3.330540859689124e+00 3.492022201967068e+00 1.283181371318286e+00 2.047359488370839e+00 1.371411860064345e-01 1.146040185311851e+00
3.637414702687789e+00 3.067100466418804e+00 1.276902368629670e+00 2.360512334058118e+00 1.363566995841153e-01 1.140545669045554e+00
3.413900470174970e+00 3.024031745021903e+00 1.258439318962070e+00 2.155461151212900e+00 1.272482184432460e-01 1.131191100518824e+00
3.532457219670287e+00 2.718112947649425e+00 1.254490835109780e+00 2.277966384560507e+00 1.223624907230619e-01 1.132128344386720e+00
3.325169631248553e+00 3.326881399050968e+00 1.313193787459268e+00 2.011975843789285e+00 1.288540413170943e-01 1.184339746142173e+00
3.302127483394809e+00 2.992366937797208e+00 1.286461550917701e+00 2.015665932477108e+00 1.183567579008310e-01 1.168104793016870e+00
2.766572513349655e+00 4.264744941011221e+00 1.297146884025449e+00 1.469425629324206e+00 1.412904228257615e-01 1.155856461199688e+00
3.131348027561401e+00 3.579944682501591e+00 1.289783592652054e+00 1.841564434909347e+00 1.303869578736929e-01 1.159396634778362e+00
3.610245501968543e+00 2.776152981273735e+00 1.237351280710570e+00 2.372894221257973e+00 1.291611575786109e-01 1.108190123131959e+00
2.466409161725693e+00 4.638491199123281e+00 1.255420994568399e+00 1.210988167157294e+00 1.459643540931841e-01 1.109456640475215e+00
3.383217398547456e+00 3.072978871087443e+00 1.233412378831253e+00 2.149805019716203e+00 1.301961681451760e-01 1.103216210686077e+00
3.562366634391999e+00 3.175061864291172e+00 1.251458525589611e+00 2.310908108802388e+00 1.391287065661105e-01 1.112329819023502e+00
3.212599441038963e+00 3.171571850561698e+00 1.304466440285827e+00 1.908133000753136e+00 1.196143529126776e-01 1.184852087373150e+00
3.378682873394303e+00 2.949081245575617e+00 1.279746928158422e+00 2.098935945235882e+00 1.213868021588475e-01 1.158360125999573e+00
3.097830373472003e+00 3.882674556869778e+00 1.310902059103075e+00 1.786928314368928e+00 1.380743349641856e-01 1.172827724138889e+00
3.279680402370742e+00 3.333207996938373e+00 1.315772245058317e+00 1.963908157312424e+00 1.253978103157574e-01 1.190374434742559e+00
3.396071577312142e+00 3.065813122733415e+00 1.307197100757216e+00 2.088874476554926e+00 1.226465601127890e-01 1.184550540644427e+00
3.260119601698643e+00 3.657204740019606e+00 1.287766000157345e+00 1.972353601541298e+00 1.391299705381654e-01 1.148636029619181e+00
3.258117363802714e+00 3.287964785149446e+00 1.270694660496404e+00 1.987422703306310e+00 1.283695608471579e-01 1.142325099649246e+00
2.598161506283313e+00 4.254735555504818e+00 1.284056039814861e+00 1.314105466468452e+00 1.334658935664337e-01 1.150590146248428e+00
3.606905651445846e+00 3.132771015981036e+00 1.230875932968419e+00 2.376029718477427e+00 1.414324413133309e-01 1.089443491655089e+00
2.860130065939943e+00 4.195770072591978e+00 1.300486999742426e+00 1.559643066197517e+00 1.417977582182500e-01 1.158689241524177e+00
3.279537830363008e+00 3.422954446940373e+00 1.295884162381498e+00 1.983653667981510e+00 1.336289201642828e-01 1.162255242217215e+00
3.566011421264889e+00 3.286145528153965e+00 1.305976759849938e+00 2.260034661414951e+00 1.389086693952290e-01 1.167068090454708e+00
3.461834044591188e+00 3.004810344777074e+00 1.300343957676144e+00 2.161490086915044e+00 1.265014757097898e-01 1.173842481966354e+00
3.257089945437730e+00 3.210725350519207e+00 1.275979126397430e+00 1.981110819040300e+00 1.247001854047838e-01 1.151278940992646e+00
3.513118772645326e+00 2.765716968138238e+00 1.238815936976871e+00 2.274302835668455e+00 1.254272743548202e-01 1.113388662622050e+00
3.057954751822664e+00 3.407428106221057e+00 1.304721633494393e+00 1.753233118328271e+00 1.225544273977540e-01 1.182167206096638e+00
3.515899606326222e+00 3.134304430591798e+00 1.291032092981211e+00 2.224867513345011e+00 1.314819920876837e-01 1.159550100893527e+00
3.159046584622538e+00 3.688232736171322e+00 1.328926496496916e+00 1.830120088125622e+00 1.333452216167073e-01 1.195581274880209e+00
2.859874496141732e+00 3.655691739821621e+00 1.302124608170213e+00 1.557749887971519e+00 1.239214194937816e-01 1.178203188676432e+00
3.255070493283916e+00 3.219742675374539e+00 1.258038024177758e+00 1.997032469106157e+00 1.270637978092719e-01 1.130974226368486e+00
3.520323693074411e+00 3.548391119853454e+00 1.273277885985982e+00 2.247045807088428e+00 1.481417349446066e-01 1.125136151041376e+00
3.114874270974249e+00 3.503637615174351e+00 1.296399717237986e+00 1.818474553736263e+00 1.273962534605017e-01 1.169003463777484e+00
3.595958943607121e+00 2.698433434425935e+00 1.251731411344129e+00 2.344227532262992e+00 1.244496904183896e-01 1.127281720925739e+00
3.445907451281228e+00 3.005084871217676e+00 1.231696502334813e+00 2.214210948946415e+00 1.310129592913600e-01 1.100683543043453e+00
3.476852860741406e+00 2.790770321762523e+00 1.259211978496797e+00 2.217640882244609e+00 1.214451412788313e-01 1.137766837217965e+00
3.504261664326486e+00 2.844414544436777e+00 1.250141416966349e+00 2.254120247360137e+00 1.261540903856145e-01 1.123987326580733e+00
3.401609769684028e+00 2.967164773716758e+00 1.266738430243053e+00 2.134871339440975e+00 1.251642173215510e-01 1.141574212921502e+00
3.544589146157599e+00 2.977168040677444e+00 1.242680266050218e+00 2.301908880107381e+00 1.323092308340983e-01 1.110371035216120e+00
2.957615432636925e+00 3.889793884393653e+00 1.277030591784130e+00 1.680584840852795e+00 1.372326467070266e-01 1.139797945077103e+00
3.307407659309132e+00 3.239825389475803e+00 1.300278711034809e+00 2.007128948274323e+00 1.265270043383099e-01 1.173751706696498e+00
3.452254574091858e+00 3.318273485798468e+00 1.322237130184697e+00 2.130017443907160e+00 1.326097456845962e-01 1.189627384500102e+00
1.639094276484224e+00 5.328404519210603e+00 1.310998294026190e+00 3.280959824580340e-01 1.357678012887060e-01 1.175230492737484e+00
3.180556365817304e+00 3.705881824466430e+00 1.247210517782328e+00 1.933345848034976e+00 1.408213335664010e-01 1.106389184215926e+00
2.840427330313162e+00 3.715105304699531e+00 1.254454561514411e+00 1.585972768798750e+00 1.291458239611569e-01 1.125308737553254e+00
3.374563091984533e+00 2.940586782629556e+00 1.234938144380525e+00 2.139624947604008e+00 1.253211113299362e-01 1.109617033050589e+00
3.626824402859271e+00 2.884816244070819e+00 1.251733027568146e+00 2.375091375291126e+00 1.308412219016149e-01 1.120891805666531e+00
3.150495733589067e+00 3.992009321219502e+00 1.293065213708127e+00 1.857430519880940e+00 1.467307981529777e-01 1.146334415555150e+00
3.152335888962409e+00 3.341490812043215e+00 1.263521554399586e+00 1.888814334562823e+00 1.256816057390455e-01 1.137839948660540e+00
3.400507151118970e+00 3.062300338993963e+00 1.246217537017507e+00 2.154289614101462e+00 1.302311574609751e-01 1.115986379556532e+00
3.391571666120522e+00 2.676643840653435e+00 1.254183877646174e+00 2.137387788474348e+00 1.138912700177783e-01 1.140292607628396e+00
3.499615328846915e+00 2.905010094732538e+00 1.265457158677692e+00 2.234158170169223e+00 1.269535886442931e-01 1.138503570033399e+00
3.324493881973448e+00 3.414649309762877e+00 1.286557107265227e+00 2.037936774708221e+00 1.346994406510294e-01 1.151857666614198e+00
3.596433173845867e+00 2.568007904258651e+00 1.239092848989623e+00 2.357340324856243e+00 1.230336162983041e-01 1.116059232691319e+00
3.235154476656450e+00 3.190808131613319e+00 1.281045103768417e+00 1.954109372888033e+00 1.228896726919779e-01 1.158155431076440e+00
3.239761192739021e+00 4.010978575497760e+00 1.267889200343490e+00 1.971871992395531e+00 1.524311540813668e-01 1.115458046262123e+00
3.468739920185035e+00 2.954182374804179e+00 1.263975646233579e+00 2.204764273951456e+00 1.263974464802694e-01 1.137578199753311e+00
